Burger,Fries,Cola,Shake,Chicken Nuggets,Salad,Ice Cream,Coffee,Tea,Smoothie,Onion Rings,Cheese Sticks,Pasta,Soup,Grilled Sandwich,Wrap,Muffin,Donut,Brownie,Water,Transaction_ID
0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,4020
1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,4021
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4022
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,4023
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4024
0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,4025
0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,4026
1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,4027
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4028
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4029
1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,4030
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4031
0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,4032
1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4033
1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,4034
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,4035
1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,4036
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4037
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4038
1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,4039
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,4040
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4041
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,4042
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4043
0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,4044
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,4045
0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,4046
1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,4047
0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,4048
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4049
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,4050
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4051
1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,4052
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053
0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,4054
0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4055
1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,4056
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4057
1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,4058
1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4059
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4060
1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4061
0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4062
1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4063
0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,4064
0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,4065
1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4066
1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,4067
0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,4068
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4069
1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4070
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4071
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4072
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,4073
1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4074
0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4075
1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4076
0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,4077
1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4078
0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,4079
1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,4080
1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,4081
1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,4082
1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4083
1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4084
1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,4085
1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,4086
0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,4087
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4088
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4089
1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4090
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,4091
0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,4092
0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,4093
0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,4094
0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,4095
0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4096
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4097
0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4098
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4099
0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4100
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,4101
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,4102
1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4103
0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,4104
1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,4105
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,4106
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4107
1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,4108
1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,4109
0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,4110
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4111
0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4112
1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4113
1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,4114
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4115
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4116
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4117
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,4118
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4119
1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,4120
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4121
0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,4122
0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4123
1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,4124
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4125
0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,4126
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,4127
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4128
0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,4129
1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4130
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4131
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4132
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4133
0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4134
1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,4135
1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,4136
0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,4137
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,4138
0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,4139
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4140
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,4141
0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4142
1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,4143
0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,4144
0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4145
0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,4146
1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,4147
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,4148
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,4149
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,4150
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,4151
0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4152
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,4153
0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4155
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4156
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4157
0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,4158
1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,4159
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,4160
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4161
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4162
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,4163
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4164
1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,4165
0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,4166
1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4167
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4168
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4169
0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4170
0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,4171
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,4172
0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,4173
0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,4174
0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4175
0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,4176
0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,4177
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4178
0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,4179
1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4180
0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,4181
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4182
0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,4183
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4184
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,4185
0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,4186
1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,4187
0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4188
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4189
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,4190
0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,4191
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,4192
1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,4193
0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,4194
1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,4195
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4196
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4197
1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4198
1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,4199
0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,4200
0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,4201
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4202
0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,4203
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4204
0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,4205
0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,4206
0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,4207
1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4208
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4209
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,4210
1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,4211
1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,4212
0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,4213
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4214
1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,4215
0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,4216
1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,4217
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,4218
0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,4219
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4220
0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,4221
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,4222
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4223
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4224
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,4225
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4226
1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,4227
0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,4228
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,4229
1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4230
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4231
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4232
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4233
1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,4234
0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,4235
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4236
0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,4237
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4238
0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,4239
1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4240
0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,4241
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,4242
0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,4243
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4244
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4245
0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4246
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,4247
0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4248
1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,4249
0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,4250
0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,4251
0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,4252
0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,4253
1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,4254
1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,4255
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4256
1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4257
0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4258
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4259
0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,4260
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4261
1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,4262
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4263
0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,4264
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,4265
1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,4266
0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,4267
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4268
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4269
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,4270
0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,4271
0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,4272
0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,4273
0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,4274
0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,4275
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,4276
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,4277
1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,4278
0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,4279
0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,4280
1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,4281
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4282
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,4283
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4284
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4285
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4286
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4287
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4288
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,4289
1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,4290
1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4291
1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,4292
0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,4293
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4294
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4295
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,4296
1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,4297
0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,4298
1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,4299
0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,4300
1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,4301
1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4302
0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4303
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4304
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4305
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4306
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,4307
0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,4308
0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4309
1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,4310
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4311
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4312
1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,4313
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,4314
0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,4315
1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4316
0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4317
0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4318
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4319
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,4320
1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,4321
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4322
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4323
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4324
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,4325
0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,4326
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,4327
0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,4328
0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,4329
0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,4330
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4331
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,4332
0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,4333
0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4334
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,4335
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,4336
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,4337
0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,4338
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4339
0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4340
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4341
